Date,Open,High,Low,Close,Volume
2025-12-16,89.78129308508576,89.55850719373734,87.63794015126862,89.54924314772813,3560
2025-12-17,87.64052003527104,89.75560272015065,87.36434914223746,89.08860437676836,3360
2025-12-18,88.73826282861071,90.94206399016916,88.52669445353752,90.14572660298728,1575
2025-12-19,89.7709006713033,91.56413609843158,89.1788609312777,90.48934489255574,3933
2025-12-20,88.51285758548114,90.56601597001853,87.62458999597472,88.72630473719299,3003
2025-12-21,89.3612962721858,89.74308069531972,88.87641518676497,89.0503887065878,2307
2025-12-22,90.14066264312102,89.35921282996392,87.84840000003007,88.66530642617147,4192
2025-12-23,88.84604404906754,89.46338692208502,87.24300739184089,87.98838442586552,4178
2025-12-24,88.44012218474296,89.504496596486,88.08055314718574,88.60006071470639,2956
2025-12-25,89.61204402929964,90.0802698830823,88.18422000982517,89.63106023720233,3734
2025-12-26,89.55981099168072,91.46721938858391,89.57058888616099,90.56234035631851,3020
2025-12-27,89.7046096971035,90.0048368738555,89.5610304012806,89.7231228330959,4275
2025-12-28,89.12525181832454,89.76668443025713,88.97354405334507,89.41391045724468,3212
2025-12-29,90.06789244898633,90.7419094341272,88.37865636132905,89.74517388864824,3352
2025-12-30,89.89348807221828,91.5585699147797,90.56845729679,90.7207190157706,4568
2025-12-31,90.76089129216648,92.07123658006152,88.53913094982778,90.24154477792533,2655
2026-01-01,91.58862471426409,90.78067359949476,89.06559274723355,90.0558858012615,2579
2026-01-02,88.84079067879861,90.11072752781156,87.98837767260217,88.94955082725546,2847
2026-01-03,88.15505592527374,89.01787277901387,86.56852863385576,87.7533442031748,3203
2026-01-04,89.25601401728011,88.59205893874567,86.9165080937187,88.565870025569,2390
2026-01-05,89.52088958225399,91.24918479817325,89.22649163833543,89.92211005413982,2742
2026-01-06,90.0741924143699,90.206171866299,88.49406762744135,89.85009993255949,2925
2026-01-07,90.86622523123332,92.77577346539044,89.72216890245994,90.85363283045152,1619
2026-01-08,91.31294495404798,91.51259431100536,90.68121231516032,91.21526885549916,2274
2026-01-09,89.79713931703854,91.39939734834806,88.8128891281837,90.570149100894,1956
2026-01-10,90.95605488066138,91.10224404255972,89.33669266318857,90.93154470640243,2939
2026-01-11,92.96757956411383,94.46332977656029,91.15267760355154,92.4695812728684,4953
2026-01-12,93.8848988415535,93.43814525442092,90.73259177556996,92.43375523375845,3381
2026-01-13,94.95766971565766,95.18916892421254,92.26381048765283,93.99839888957246,4713
2026-01-14,93.53183624299427,91.51280674025956,89.96192783205264,91.37865378548273,1968
2026-01-15,91.43320872696988,93.70047723065628,90.52652963313058,92.20055628985791,3558
2026-01-16,93.15992399481678,92.70741454428727,90.89266043475754,92.2876033580961,2316
2026-01-17,92.1719380133686,93.78470458651168,90.62831446410964,91.98859600763024,2043
2026-01-18,94.27015971738342,92.49063606512976,90.84313402773536,92.08035678416574,1281
2026-01-19,89.2844895842097,90.47416331089218,88.58735459044956,90.09278786956484,3844
2026-01-20,89.03339413954656,89.94621531742352,89.55590577114118,89.87311598172734,4072
2026-01-21,89.63083590779506,91.17436244345907,88.46848703484123,90.23022855323909,3166
2026-01-22,89.5842268736708,92.83780486450584,89.96443554249014,91.7081225979806,2058
2026-01-23,90.66409735802618,91.32126965856364,91.13135781363783,91.18985237970696,1197
2026-01-24,89.62222611526008,91.9324140102038,88.72972527568425,90.38135877681376,3532
2026-01-25,90.02999551970542,90.78617940272528,89.62186199828233,89.87960173322922,4828
2026-01-26,91.13675982670846,91.84378438958646,90.124766142413,90.7950038509313,2082
2026-01-27,92.99992579980687,92.00528045446744,89.63673844800778,91.123754960591,3884
2026-01-28,91.54441859501,91.3955208785746,90.27247496472732,90.59399475682396,2184
2026-01-29,90.5303585342749,92.22654285255372,89.47132814169917,91.1072621899373,2008
2026-01-30,90.30592506793698,91.51482023114676,89.54007138336986,91.20433973928534,3738
2026-01-31,92.66490390132476,92.53684099080878,91.15804926229656,92.17298472981824,2229
