Date,Open,High,Low,Close,Volume
2022-02-08,91.47059668168893,92.79745795153757,89.8717853577299,91.05766522741331,4432
2022-02-09,90.69080191047846,92.29220257753458,90.09435404760681,91.25452646328243,2280
2022-02-10,91.1707726477114,93.17554391476769,91.81001936848233,91.99299304327783,3180
2022-02-11,92.40804853595972,92.96236673220807,90.40943959920705,92.1643613244678,4347
2022-02-12,92.29367961318829,92.15823631972363,91.51751295690215,92.04871304207957,2799
2022-02-13,91.24066617111914,92.41800382978208,91.48857950392467,91.74760934649028,2706
2022-02-14,89.79804905050453,91.87479425331888,88.4915911963849,90.26908735612285,4019
2022-02-15,89.78129308508576,89.55850719373734,87.63794015126862,89.54924314772813,3560
2022-02-16,87.64052003527104,89.75560272015065,87.36434914223746,89.08860437676836,3360
2022-02-17,88.73826282861071,90.94206399016916,88.52669445353752,90.14572660298727,1575
2022-02-18,89.7709006713033,91.56413609843158,89.1788609312777,90.48934489255574,3933
2022-02-19,88.51285758548114,90.56601597001851,87.62458999597472,88.72630473719299,3003
2022-02-20,89.3612962721858,89.74308069531972,88.87641518676497,89.0503887065878,2307
2022-02-21,90.14066264312102,89.35921282996392,87.84840000003007,88.66530642617147,4192
2022-02-22,88.84604404906754,89.46338692208502,87.24300739184089,87.98838442586552,4178
2022-02-23,88.44012218474296,89.504496596486,88.08055314718574,88.60006071470639,2956
2022-02-24,89.61204402929964,90.0802698830823,88.18422000982517,89.63106023720233,3734
2022-02-25,89.55981099168072,91.46721938858391,89.57058888616099,90.56234035631853,3020
2022-02-26,89.7046096971035,90.0048368738555,89.5610304012806,89.7231228330959,4275
2022-02-27,89.12525181832454,89.76668443025713,88.97354405334507,89.41391045724468,3212
2022-02-28,90.06789244898633,90.7419094341272,88.37865636132905,89.74517388864824,3352
2022-03-01,89.89348807221828,91.5585699147797,90.56845729679,90.7207190157706,4568
2022-03-02,90.76089129216649,92.07123658006151,88.53913094982778,90.24154477792531,2655
2022-03-03,91.58862471426407,90.78067359949476,89.06559274723355,90.0558858012615,2579
2022-03-04,88.84079067879861,90.11072752781155,87.98837767260217,88.94955082725546,2847
2022-03-05,88.15505592527374,89.01787277901387,86.56852863385576,87.7533442031748,3203
2022-03-06,89.25601401728011,88.59205893874567,86.9165080937187,88.565870025569,2390
2022-03-07,89.52088958225399,91.24918479817325,89.22649163833543,89.92211005413982,2742
2022-03-08,90.0741924143699,90.20617186629899,88.49406762744135,89.85009993255949,2925
2022-03-09,90.86622523123332,92.77577346539043,89.72216890245994,90.85363283045152,1619
2022-03-10,91.31294495404798,91.51259431100537,90.68121231516031,91.21526885549915,2274
2022-03-11,89.79713931703854,91.39939734834806,88.8128891281837,90.57014910089401,1956
2022-03-12,90.95605488066138,91.10224404255972,89.33669266318857,90.93154470640243,2939
2022-03-13,92.96757956411385,94.46332977656029,91.15267760355154,92.4695812728684,4953
2022-03-14,93.8848988415535,93.43814525442093,90.73259177556996,92.43375523375845,3381
2022-03-15,94.95766971565766,95.18916892421254,92.26381048765285,93.99839888957246,4713
2022-03-16,93.53183624299427,91.51280674025956,89.96192783205264,91.37865378548271,1968
2022-03-17,91.43320872696988,93.70047723065629,90.52652963313058,92.20055628985793,3558
2022-03-18,93.15992399481678,92.70741454428727,90.89266043475754,92.2876033580961,2316
2022-03-19,92.17193801336859,93.78470458651167,90.62831446410964,91.98859600763024,2043
2022-03-20,94.27015971738342,92.49063606512976,90.84313402773537,92.08035678416574,1281
2022-03-21,89.2844895842097,90.47416331089218,88.58735459044956,90.09278786956484,3844
2022-03-22,89.03339413954656,89.94621531742352,89.55590577114118,89.87311598172734,4072
2022-03-23,89.63083590779506,91.17436244345909,88.46848703484123,90.23022855323909,3166
2022-03-24,89.5842268736708,92.83780486450584,89.96443554249014,91.7081225979806,2058
2022-03-25,90.66409735802618,91.32126965856365,91.13135781363783,91.18985237970695,1197
2022-03-26,89.62222611526008,91.93241401020379,88.72972527568425,90.38135877681377,3532
2022-03-27,90.02999551970542,90.78617940272528,89.62186199828233,89.87960173322922,4828
2022-03-28,91.13675982670846,91.84378438958646,90.12476614241301,90.7950038509313,2082
2022-03-29,92.99992579980687,92.00528045446744,89.63673844800778,91.12375496059099,3884
2022-03-30,91.54441859501,91.3955208785746,90.27247496472732,90.59399475682395,2184
2022-03-31,90.5303585342749,92.22654285255373,89.47132814169917,91.1072621899373,2008
2022-04-01,90.30592506793698,91.51482023114677,89.54007138336986,91.20433973928534,3738
2022-04-02,92.66490390132475,92.53684099080878,91.15804926229657,92.17298472981824,2229
2022-04-03,90.15069842892024,93.1945028779679,91.45815989250721,91.47093163594087,2035
2022-04-04,92.97472825519746,93.03550041361038,90.56919322299329,91.14326948934311,1489
2022-04-05,91.93060145693224,91.49777996877046,89.51730749945948,90.75116133621096,1275
2022-04-06,88.81847073597412,89.82913573436593,87.32527403202398,89.28764638807883,3740
2022-04-07,87.87063213605254,90.87176575162145,88.32013961111008,89.58376666514341,3289
2022-04-08,91.19869431148872,90.6622902795195,89.32521477519498,89.8448219373233,2239
2022-04-09,89.73539554871314,89.90070810528645,88.58192398776654,89.84993539396577,2274
2022-04-10,90.85316457256407,89.92765345532298,88.53537750115889,89.61534826059061,4882
2022-04-11,86.60554985974582,89.63192197623499,86.64028672823791,88.1999775185402,1125
2022-04-12,87.17995717282106,89.09718007959515,87.56537091812092,87.77933219577484,1216
2022-04-13,87.44186137896625,87.49080966425504,85.91456187424401,87.43661767924807,4377
2022-04-14,86.6813210037912,87.07828473389235,85.55180725267424,86.63434041002645,4868
2022-04-15,86.0229892268812,86.93520429153658,84.54707069064246,86.47305469836044,2208
2022-04-16,87.49995548752247,88.22089104237243,86.19336122309761,86.87710555517498,4110
2022-04-17,87.6956710270029,88.80271253189423,87.4980476701176,88.7632914563855,2246
2022-04-18,88.79548978419605,89.1460864331865,87.07381305819732,88.93786926921734,4255
2022-04-19,89.31571529165201,90.7952518306865,88.99040020395876,89.19541965994011,3542
2022-04-20,89.63541257823269,89.47806306828261,87.24651676970103,89.12097374417394,3474
2022-04-21,87.9138174069638,88.50769474457866,85.82643108427328,87.2022025288749,4249
2022-04-22,86.05104656158781,87.65205421551913,87.04001453521533,87.17568865342568,1918
2022-04-23,85.7018046926311,87.43480164888541,86.63399172947308,87.23591886336672,4499
2022-04-24,90.9768377977505,90.1855053578509,88.28281679856143,89.699160975852,2317
2022-04-25,89.83911402305047,90.9513338747822,89.37209880813333,89.50680001107088,4923
2022-04-26,89.05986081684793,91.51974028961706,88.64400643305194,89.80834735340449,3198
2022-04-27,91.32478755922178,91.43407531283323,89.08186946979333,89.77363558369925,3431
2022-04-28,88.72063218037258,89.39932460531662,87.36312651054476,88.60495754607972,2661
2022-04-29,90.92707754465856,91.08395063373602,89.6562962929697,89.74778036059473,4884
2022-04-30,90.56723187469161,90.90968198411315,88.75663978097676,90.49971339328151,1307
2022-05-01,93.35149326520653,91.87704080084657,89.34376740196976,91.29074534032455,2359
2022-05-02,92.13669872797301,92.17402952257204,88.44360217495843,90.38135788552981,2969
2022-05-03,91.53518804798684,91.81015604348738,90.28484853298006,91.78415219646591,3793
2022-05-04,91.353872084628,90.55331819538257,90.12212865341237,90.38230113367364,1891
2022-05-05,91.61453417705906,91.38493073776597,89.45263183561586,90.96915822747391,1374
2022-05-06,94.52824541081624,93.21267826103153,93.11044002036628,93.15961385328389,4079
2022-05-07,91.20415406757309,92.53194839833279,92.1248304250952,92.1690775281532,3033
2022-05-08,92.28883125854885,92.7688629204898,90.95555936025133,91.60277979855042,2364
2022-05-09,92.76085565048766,92.54528026482306,90.72514478282874,91.70243116363807,1128
2022-05-10,89.44021602309876,92.98429893167581,89.65814067390627,91.19895550952187,2014
2022-05-11,88.46503356578997,91.28317920193263,88.28170132524274,89.64829207845574,2799
2022-05-12,87.67762287550165,90.4004897566575,88.82504964050825,89.71685505326175,3716
2022-05-13,88.3851445050911,89.17339820639825,88.10729800697233,88.65455133953566,4423
2022-05-14,89.8456860259668,89.88752858650537,87.13389476985542,89.12814377017084,2381
2022-05-15,89.71107658803307,89.38930942096665,87.35635693146509,88.20871953593704,1516
2022-05-16,89.83274872137434,90.29478122260032,88.85587989229522,89.75865394095457,2518
2022-05-17,90.60401619418963,90.2236984643166,88.64815300623499,88.97540064861833,1085
2022-05-18,87.27323767419776,89.47216243679513,87.06372003491279,88.65333913241265,2198
2022-05-19,87.76347391042718,90.57095071148629,88.07949189821936,89.46685634978233,4873
2022-05-20,88.18044433445175,89.108245091619,87.79445280777085,88.23599203334837,4264
2022-05-21,88.84751741689182,89.05238348703634,88.29868987672083,88.46345196795251,3358
2022-05-22,89.73789997414084,91.66750133615925,88.4095961180855,89.77059472223493,2142
2022-05-23,86.09566938763382,89.69032307599322,86.85408905911143,88.1631114876737,4289
2022-05-24,88.25862530669322,88.62797169773891,87.80122629220959,88.34774534620601,3474
2022-05-25,87.30315863994959,90.34456409225027,86.70590101595361,88.60762814045444,2993
2022-05-26,90.05912356106178,90.36431340873077,89.08733522866994,89.38945101223175,4485
2022-05-27,88.5190985474505,89.94160475514184,87.28783069926845,88.15250030135365,3161
2022-05-28,85.89216390194203,88.43175420016401,84.94481184793418,86.83204368826938,4216
2022-05-29,86.84011833654958,88.20441226282475,86.51453062003404,87.35398525388628,4609
2022-05-30,86.59175640523051,87.6959085437597,86.37391803179129,87.65096992711946,4719
2022-05-31,87.83878368019217,88.43881749623523,87.10627398153976,87.90146277746534,1302
2022-06-01,89.20305330746356,89.33117941628406,87.69948058226498,88.24791098696232,3791
2022-06-02,86.58216021904829,88.83484270503612,85.59993096946418,87.56788626538383,4952
2022-06-03,88.30418647806268,88.31591533341124,86.98147194991475,87.80013996254483,1587
2022-06-04,87.56295481747107,88.37192458398916,86.30501402848525,88.09321243584351,1986
2022-06-05,86.5859881855548,89.04872149141575,86.91895180603497,87.37886101781714,2863
2022-06-06,89.13760516900733,91.213439890369,88.81842612091172,89.2446355289619,1344
2022-06-07,88.6832261274543,90.76984881447905,89.65620028410466,89.71846844987368,1813
2022-06-08,87.97351564732386,88.87052352436766,87.22383130191928,88.52716495267104,2987
2022-06-09,87.98584066871602,89.7283332143436,88.44666587385736,89.18371856130487,3848
2022-06-10,90.17376202399393,88.24581824417248,86.48032039139827,88.20903689107755,4072
2022-06-11,89.03138504679173,90.82471910794101,88.04970168143689,88.99612149482,4218
2022-06-12,89.45499156583482,90.39021923960769,88.21833021799796,90.1547170738274,2310
2022-06-13,89.54801466620992,90.4870677065042,88.96298372406946,89.3340347554757,2999
2022-06-14,90.18508283502918,90.84552132609443,88.56016454880879,90.29741088472001,2677
2022-06-15,90.4892222121233,91.8185478166881,89.15699810607303,90.71019181165651,4124
2022-06-16,92.14641867169443,92.83509274835474,89.9904082823629,91.53225197165101,2327
2022-06-17,94.18655266435225,95.08852856171934,91.73947849807116,93.42904495430494,2092
2022-06-18,92.65315569069156,93.59649938182329,91.66160885641608,93.18365683830208,3408
2022-06-19,91.85410243329991,92.45191233126155,91.17748003068176,92.4299206739446,4673
2022-06-20,91.26535454716742,91.81417750445667,91.27791648895429,91.54040624431906,4291
2022-06-21,88.42267479461803,92.52463324304983,90.65954360037112,90.72459595935362,2009
2022-06-22,89.13230318774097,92.39527440506455,88.80579855430815,90.64749424993953,1703
2022-06-23,92.3555204922007,92.18347242909678,89.75534559571469,90.98864622475617,1574
2022-06-24,92.91030473758748,92.4663707449535,89.67226244213384,91.2653370240862,2608
2022-06-25,91.84348423356583,93.42259362221472,91.1294755700971,92.0925202731222,4232
2022-06-26,92.68207912805588,92.45626472224701,91.87090578707532,92.10552216500011,4752
2022-06-27,93.87030639670097,95.38788013400736,93.30868465775234,93.55905624215744,2112
2022-06-28,96.37328021737471,94.13194045870362,91.92326883446154,93.29439940891947,1687
2022-06-29,97.13414348694369,96.7808456320081,95.15395678571018,96.0145685755091,3828
2022-06-30,96.51231833179334,97.67807133383978,96.23918646987343,96.6402359232741,3632
2022-07-01,94.82753792625739,95.87701030040793,94.79988927337494,95.78307836685782,4828
2022-07-02,93.10573954853913,95.04475260630886,94.58376799464644,94.71218586879671,3636
2022-07-03,95.39812191990711,96.67072551689263,94.03071548021109,95.19465828403989,4230
2022-07-04,94.21484475342973,95.13679283456429,94.43320868984384,94.97119549871404,1488
2022-07-05,94.26294228320846,96.8915002117389,94.09007779153175,95.68519599280613,4018
2022-07-06,95.51186073313714,96.64913183674231,95.53770969953253,96.15843361737967,2347
2022-07-07,95.00405670110841,96.86419593280677,95.1751644065592,96.08560470472281,4681
2022-07-08,96.92595262172696,95.8161984601958,95.2155699068382,95.2388109866544,4452
2022-07-09,94.60560351891799,94.43530919489844,93.57906998637942,93.72396376196853,4173
2022-07-10,93.2694761685849,94.71554062027,92.49246169708815,93.27744880990151,1493
2022-07-11,95.613791743115,94.72809103547134,93.17396993479073,94.13384760422498,2667
2022-07-12,94.42530965600281,95.48075062894898,93.14790025211659,94.34794134835519,2637
2022-07-13,92.24091836831494,94.0543033740414,92.51887741222458,93.1022025696432,1018
2022-07-14,94.79850757276404,94.60272582621968,91.8854197232413,93.27538349549438,4525
2022-07-15,94.19961091890788,95.53436035387274,91.94045608084483,93.66070087522323,4553
2022-07-16,91.73959728469563,94.24198763344259,91.21714146123539,92.77684343902209,4665
2022-07-17,92.74022986688401,93.36044930214912,92.8513308942709,92.93056854496761,3444
2022-07-18,92.11315901002885,93.05114353353618,92.02776336889795,92.98877726341361,2000
2022-07-19,90.46300723461866,92.37033505418265,91.63594660874665,91.845806965583,4350
2022-07-20,93.12977187346291,93.39375018733179,91.71950429420622,92.20359432593128,1850
2022-07-21,94.67379549276964,92.86723047926802,90.79105366576522,92.76437885229952,2388
2022-07-22,92.44886252165566,94.84016258987727,93.56243900967176,93.84743009547479,2354
2022-07-23,95.46420138420027,96.09491784534346,93.90345584060698,94.90123214750969,4712
2022-07-24,92.87292021043078,94.19205056118653,92.28725131091636,93.5235627795526,2367
2022-07-25,92.09861235587279,94.12756214712913,91.18080779854927,92.58573773963748,1821
2022-07-26,92.50837908260728,93.31396951311369,91.98147563987231,93.10077300684614,1454
2022-07-27,92.75056818807853,93.76483452122997,93.59501726291998,93.61455895775835,2624
2022-07-28,94.17812827200922,95.5859841564716,93.47668402757641,94.1296066440644,3772
2022-07-29,97.15138801830808,98.97332076713151,96.94691484794969,97.98233813471911,4726
2022-07-30,98.82368547119212,99.93003343826774,98.37749564712261,98.55322864541228,4136
2022-07-31,99.63855617614374,100.55844896280037,98.98754042317452,99.68879428559288,4147
2022-08-01,100.40384800221968,101.1356001155643,100.57638983150335,100.64279604908609,1710
2022-08-02,100.38662363835029,102.93239193574028,101.13703030608184,101.29418730039188,3190
2022-08-03,100.4021467251832,102.5777498136895,100.18507150334834,100.97891805575154,1916
2022-08-04,102.49327850207057,103.12728021795365,101.47245576815868,101.7378872762448,4986
2022-08-05,101.46597924933161,101.50935233616715,99.82998036518411,100.96506206170723,3875
2022-08-06,99.75068821016868,101.9087047887054,99.34931351669269,100.72824345496723,3652
2022-08-07,100.34221221256735,100.96482770101817,98.64170650891995,100.24287990713812,2496
2022-08-08,101.07614116989622,100.5079181931777,99.92445355803481,100.32475404652443,2440
2022-08-09,100.97000733207658,104.47403976412244,102.30444744867981,102.63941261319795,1304
2022-08-10,101.31550761298614,101.04578468244412,100.56301173993741,100.7721474206062,1735
2022-08-11,100.79578385203487,103.35888231862232,100.18554711189344,101.45840761098071,4568
2022-08-12,100.41629040838423,100.73770328570697,98.43274028681726,99.84569173979106,3338
2022-08-13,98.61050071745912,99.74402573167887,99.31058758435034,99.37375987400164,2963
2022-08-14,98.65782837030449,101.54651236572572,98.59028597848162,100.462710470969,3149
2022-08-15,98.8994480521813,102.27288216181728,100.42304792276151,100.52699049006446,3009
2022-08-16,99.49733065879653,100.91369548495427,98.36665304153301,99.44924571213515,4338
2022-08-17,98.99366450459667,100.34706429859808,97.31582096397335,98.73394200287518,3914
2022-08-18,98.50922312670545,100.7311064852313,97.67160150431769,99.41353975180986,4015
2022-08-19,99.32176557887009,100.06772624912843,97.25499925582787,98.68317312009272,4693
2022-08-20,97.23811164740573,100.59802301280533,97.29617554353511,98.8996317096747,4021
2022-08-21,98.87912375093119,99.44453956729689,98.2663031644929,98.94520354957851,3889
2022-08-22,97.08258700221025,99.27245312925898,96.66395297447967,98.2936032019727,1961
2022-08-23,99.78571118349586,100.87996617493722,100.27731759852867,100.43754729129802,3989
2022-08-24,101.11886498493244,103.04680232960932,99.28183300149497,101.07146631361603,4848
2022-08-25,98.18591036167447,100.93444240633164,97.95113897465095,99.04632372695842,2026
2022-08-26,98.84822249749803,99.31163166446487,97.59818250180287,99.23277804172785,3132
2022-08-27,99.5772843861739,99.98214192199083,97.66635500792286,98.57099157695946,4865
2022-08-28,98.84653304223254,101.27392154658702,98.13626952136264,99.42342491175569,3375
2022-08-29,99.46659628538814,98.99205486357765,97.57809885145076,98.63090417332299,3863
2022-08-30,97.38646087719847,99.65205819296135,97.05298868834542,98.51616773185609,2473
2022-08-31,99.55095918875183,100.85213160601263,98.85789504677537,99.02115501083655,3501
2022-09-01,101.32847882566458,99.95480216217827,99.76620603702554,99.88691020500667,2947
2022-09-02,96.2149692978236,100.08145433244457,98.19240732993059,98.68661379795088,3676
2022-09-03,97.55521730663946,98.94681057685504,98.03302320188357,98.35211256210994,4292
2022-09-04,98.45423937812953,99.72595964170205,96.13360011776459,97.87716725094899,2177
2022-09-05,97.02079263233229,99.16595450870601,96.78541004365918,97.22383801837528,1664
2022-09-06,99.36043813202768,100.87782523688324,97.03756174701812,98.98929225865638,1011
2022-09-07,98.79028878290151,100.34270240293226,98.72048238607512,99.39427396961733,2156
2022-09-08,98.21997980275519,99.85747531726092,97.76915418390489,98.13339001528229,1303
2022-09-09,98.89557472694499,100.7403507594072,97.4718549480521,99.05125196233706,4364
2022-09-10,102.3411902210095,101.8116091058362,99.85599260834793,101.17340815934969,4022
2022-09-11,102.46029426320206,103.86370436820219,101.20948198699456,102.20587341990084,4371
2022-09-12,101.02410611602203,100.76051872337781,99.57577635207157,100.68650345394683,2763
2022-09-13,99.7903924149581,101.39480913804468,98.76386582453604,100.20226938108057,3830
2022-09-14,100.9815743061947,101.9291982048426,101.0122710476046,101.4691805302672,1042
2022-09-15,100.3289528768288,101.00264483620298,98.76884323253493,100.76151106464842,1943
2022-09-16,101.59978263517294,101.35923689605306,99.25574416850108,101.20533049279464,3390
2022-09-17,101.55898006540372,103.37254209798026,100.6793131735301,101.97996454622398,2349
2022-09-18,101.34280893154231,101.73278400218203,100.6539491727876,101.0530340746459,4885
2022-09-19,103.06890951722953,102.44304226164162,99.63305223372151,100.9935087185841,3545
2022-09-20,98.62336608194671,97.88295406011291,97.60784456055667,97.75224137851502,3411
2022-09-21,96.4018302050129,97.35843441284196,96.66654873276913,96.72785373718074,1890
2022-09-22,97.67649950795152,97.55426817053825,95.95991980876515,96.47528558578757,3474
2022-09-23,94.81942703080118,96.80894873350066,94.30225649034409,95.22750240382273,2004
2022-09-24,94.8217891725765,97.4974187136185,95.1233686969376,96.85991370775436,1020
2022-09-25,94.42168601887631,96.68155508266774,93.97543419026111,95.42977232979372,1406
2022-09-26,93.11893592207089,96.76168333956912,93.50431480069679,94.98972784309674,3666
2022-09-27,94.76895493634153,96.35219479674744,94.26948175148668,95.12046842038284,2014
2022-09-28,96.58016008863851,97.02766065895622,95.86987172435502,96.56174170944895,1335
2022-09-29,96.8023168705448,95.17468112138259,94.38380203230031,95.12587955826952,2838
2022-09-30,96.61597068418864,98.02924105822633,94.31374418295236,96.28904331042447,4188
2022-10-01,96.08017584263519,96.34181519314483,96.21905798861908,96.29927637144405,2147
2022-10-02,96.1471733015796,97.0671710657645,93.5837047281512,95.3177677203961,3446
2022-10-03,93.56873588565149,96.8377454627138,94.62252037751459,95.77987119465938,3840
2022-10-04,96.21454544834141,97.85706628725863,95.10170005185367,95.97893089023285,2827
2022-10-05,96.14957920696101,96.97628048462137,93.92819869224377,95.37871401307405,1714
2022-10-06,93.96992985228424,97.44438431913075,94.47517821521467,95.44851609806408,1050
2022-10-07,96.20695654440924,95.76462613210573,93.31635602503898,95.06320250120231,4854
2022-10-08,95.51521625394798,96.71109642431581,93.37531611843104,95.17671984645357,1323
2022-10-09,95.4235626070738,96.64271234819309,94.9954086672277,95.8388505209746,1788
2022-10-10,98.05764920322625,98.38461857772778,96.87121174264986,97.42486733711996,1140
2022-10-11,98.4577446960975,97.44206276472985,95.00235118110639,96.18705183829312,1469
2022-10-12,98.50195146800787,100.06743944132205,96.495358521716,98.32008521294938,1786
2022-10-13,96.61621799972721,98.33616435182547,95.94667303541554,96.36799741342688,2825
2022-10-14,95.75685141885104,97.75275914612033,94.97027915126432,96.21621231839129,2357
2022-10-15,95.95468515541107,97.64006308921053,95.54140908469083,96.80452952487586,2916
2022-10-16,97.91585720915515,97.92823539716504,95.61929534778034,97.0855213926109,1963
2022-10-17,95.60673804688143,97.93798647596809,96.19968650253578,96.4628218727903,4055
2022-10-18,96.32626585965241,96.73225391396963,94.82304969306884,96.25469962243302,1372
2022-10-19,95.28404124100908,95.98264691403699,93.94363364644292,95.7616986877742,4635
2022-10-20,95.65131375657637,95.88157824611153,94.81296771308949,95.17233393082998,3541
2022-10-21,96.35559813313796,96.59641401115917,95.54684937800326,96.02193602785101,4610
2022-10-22,97.41649145807396,96.97156775472804,94.43616132573278,96.37895151381606,2692
2022-10-23,95.17602551970066,96.15325742065522,95.32408801313642,95.6860419185554,3798
2022-10-24,96.31576685869528,96.66982817326138,94.8768716072495,96.58564179398866,2179
2022-10-25,95.91417759908296,96.9286891843321,95.9083856019692,96.89294131486527,3338
2022-10-26,97.26151017362811,99.68124821317627,97.21134128489787,97.70580343370422,2671
2022-10-27,98.7127327686727,99.19097854309956,96.59393247308282,98.33543227562784,4215
